Description,TotalSalesDollars,ProfitMargin
Klinker Brick Marisa Znfdl,2274.3499999999995,0.7230373513311495
Klinker Brick Old Ghst Znfdl,5706.479999999989,0.33909345165495913
Knappogue Castle Irish 12 Yr,6678.329999999987,0.7552322212289594
Korbel Brut Rose,2596.0500000000006,0.26226382388628894
Kosta Browne Pnt Nr RRV,9298.999999999993,0.053682116356596796
Kracher Beerenauslese Cuvee,119.88,0.31931931931931934
Kringle Cream,5684.65999999997,0.5518958037947718
Kris Heart Rosso,4977.999999999969,0.5401205303334645
Kronan Swedish Punsch,179.94,0.5169500944759364
Kru 82 Vodka,7440.0899999999565,0.23288696776516973
Kru Peach Mango Vodka,4296.559999999982,0.8065708380658007
Krug Grande Cve Brut,2719.6799999999994,0.18299211671961388
Krug Rose Champagne,467.98,0.006624214710030392
Krupp Bros The Doctor Red,1999.8,0.5945994599459946
Krupp Bros Veraison Red,5753.81999999999,0.5162987371867724
Krupps Brothers Veraison,5119.359999999994,0.06752211213901622
Kuentz Bas Alsace White,1806.7100000000007,0.33049576301675443
Kunde Cab Svgn Sonoma Cnty,540.6300000000001,0.2250707507907442
Kunde Chard Sonoma Cnty,870.3300000000004,0.21046040007813155
Kunde Magnolia Lane Svgn Bl,8003.409999999953,0.39470050890807434
L Bernard Cotes du Rhone,7883.679999999934,0.44359613784425056
L Einaudi Dolcetto Dogliani,5792.779999999975,0.6731517509727613
L'Ardi Dolcetto D'Acqui,3777.6699999999782,0.46405059203159305
L'Argentier Rose d'Aramon,2682.2100000000005,0.04168577404453821
L'Ecole No 41 Cab 12 Walla W,2966.309999999997,0.14196425862435041
L'Ecole No 41 Chenin Bl OV,1122.3900000000003,0.2481757677812528
L'Ecole No 41 Red Columbia V,1898.1000000000004,0.46887413729518995
L'Eglise Saint-Hilaire Borde,2166.1400000000003,0.9089394037319841
L'Enclos de Viaud Lalande Po,3148.949999999995,0.9934327315454359
L'Excellence Blanc 2015,1658.3400000000013,0.23282318463041426
L.A. Cetto Cab Svgn,431.64,0.341951626355296
LAN Rioja Reserva,809.52,0.029054254372961733
LAN Rsva Rioja,188.92000000000002,0.05616133813254294
La Atalaya Almansa Red,970.4000000000001,0.7345424567188789
La Basttistina Gavi,123.91999999999999,0.09651387992253062
La Cana Albarino,7275.259999999973,0.3862927235590189
La Caplana Gavi di Gavi,6654.649999999965,0.2603908545152601
La Carraia Orvieto Clsc,5497.939999999965,0.3791129041058978
La Chapelle Mission Haut Bri,2295.72,0.8322051469691425
La Chapelle de la Mission Ha,2369.699999999999,0.7011267249018862
La Clarence de Haut Brion PL,4402.629999999999,0.4781119467227543
La Clarte de Haut Brion 10,7769.299999999999,0.5364447247499774
La Crema Chard Sonoma Coast,1188.8100000000006,0.016773075596605617
La Crema Pnt Nr Sonoma Coast,701.4600000000003,0.2686682063125484
La Crema Russian Rive Pnt Nr,395.88,0.3197938769324038
La Croix Belle No 7 Rose 15,4672.249999999986,0.3157900369201115
La Croix de Carbonnieux Blnc,1117.5700000000002,0.8914519895845451
La Croix de Carbonnieux Roug,1253.3400000000004,0.8394051095472898
La Dame Montrose St Estep 11,1403.73,0.9756363403218568
La Demoiselle Sociando Haut,424.8300000000001,0.6798719487795118
La Fee NV Absinthe,559.7200000000001,0.44847423711855944
La Fleur d'Amelie Brdx Rose,4871.249999999982,0.3013292276109803
La Font de Notre Dame Rastea,1011.5600000000003,0.4882854205385742
La Garenne Entre Mer Wh,1549.5900000000001,0.13693299517937005
La Jota Cab Svgn Howell Mtn,2339.64,0.27373442068010445
La Jota Howell Mtn Merlot,1429.78,0.04795842717061362
La Joya Svgn Blanc,83.92999999999999,0.034910044084355926
La Lecciaia Brunello di Mont,1405.63,0.7763280521901211
La Maialina Gilfredo Verment,4302.689999999999,0.24821681320290273
La Merika Pnt Grigio Montery,4674.799999999988,0.7918028578762724
La Monacesca Verd di Mattell,779.61,0.4454663229050423
La Mondotte 08 St Emilion,1887.92,0.7431458960125429
La Mura Blanco,1258.2000000000003,0.2888888888888892
La Mura Rosso,838.8,0.24620886981401988
La Noble Chard Unoaked,629.5500000000002,0.02088793582717846
La Petite Maison Ventoux Bl,160.76999999999998,0.8855507868383404
La Pettegola Vermentino,269.85,0.19488604780433585
La Puerta Alta Malbec Bonrda,191.88,0.3289555972482802
La Quintinye Blanc Vermouth,2798.2499999999905,0.21775395336370676
La Quintinye Rouge Vermouth,3197.9999999999877,0.26041275797373054
La Scolca Black Label Gavi,431.88,0.3103639899972215
La Terre Chard Cal,461.1600000000002,0.26045190389452716
La Terre Merlot,184.23,0.10191759068920528
La Vieille Ferme Red B/B,499.80000000000007,0.18367346938775522
La Volpe Pnt Grigio,1127.1599999999999,0.3046949856275949
La Volpe Prosecco,415.74,0.08904603838937807
LaBelle Winery Americus,7196.399999999954,0.18368350842087255
Label 5 Scotch 12 Yr,4446.6099999999915,0.6788834640321497
Laboure-Roi Pouilly Fuisse,639.36,0.6666666666666666
Lacoste Borie Pauillac,7291.129999999986,0.26872789265861263
Ladera Stile Blocks Cab Napa,1749.65,0.16735347069413878
Ladyburn 41 Yr Old Scotch,5999.97,0.4832040826870801
Lafite Rsv Speciale Bl Brdx,485.72000000000014,0.7040270114469243
Lagler Gr Velt Smaragd Stein,1529.1500000000005,0.08890560115096667
Lagler Rsl Smaragd Elmerberg,2133.03,0.1096046469107327
Lago Rose,9937.349999999928,0.2408116852078209
Laguna Chard,2672.0899999999997,0.25278714414559367
Lake Sonoma Cab Svgn AV,527.7800000000001,0.0032778809352382015
Lake Sonoma Znfdl Dry Creek,2218.8900000000003,0.4310668847937483
Lamberti Prosecco Extra Dry,558.4000000000002,0.2989971346704874
Lancers Rose,2485.8499999999995,0.32604943982943396
Landmark 12 Overlook Chard S,2249.2499999999995,0.45101700566855607
Landmark Overlook Pnt Nr,2083.2500000000005,0.3508892355694229
Lange Pnt Gris Willamette,940.44,0.3745055505933393
Lange RSV Willamette Pnt Nr,6001.0599999999895,0.5669598370954456
Laphroaig 18 Yr Single Malt,3429.5899999999992,0.6843587717482263
Lapierre Raisins 14 Gaulois,2056.5300000000007,0.012433565277433533
Las Brisas Rueda Wh,2996.689999999997,0.4583490451131076
Las Pizarras Garnacha,419.4,0.3190271816881258
Las Valles Carinena Red,1851.9400000000007,0.2546194801127471
Las Valles Viura-Chard,1447.3900000000003,0.23393142138608136
Latour 11 Corton-Chrl Bl AC,7583.209999999993,0.08253101259229188
Latour 11 Merslt-Blgny P Cru,1449.71,0.9771609494312656
Latour 13 Cuvee Bourgog Blnc,7419.359999999974,0.9066091954022986
Latour Beaujolais Villages,8482.219999999936,0.42408473253463846
Latour L'Ardeche Chard,558.57,0.12992104839142818
Lauders,969.209999999999,0.266928735774496
Laurent Reverdy Sancerre,323.76,0.3550778354336545
Lavergne Brdx Rouge,9867.649999999916,0.31256884871270707
Laya Tinto Almansa,9310.78999999991,0.30267571280202105
Layer Cake Garnacha,7191.56999999995,0.4861650515812229
Lazzaroni Sweet Marsala,3335.289999999982,0.014646402561692383
Le Capitaine Vouvray Loire,191.88000000000002,0.3377110694183866
Le Cengle CdProvence Rose,4728.359999999983,0.31481105499581025
Le Clarence de Haut Brion 12,1741.8700000000001,0.07068839810089163
Le Gr Bouqueteau Chinon Roug,7211.48999999997,0.2558458792843053
Le Grande Courtage Brut,4611.8,0.25143154445045174
Le Grande Courtage Rose,988.1000000000004,0.5239955470094122
Le Haut Medoc de Lascombes,5283.48999999999,0.8823618479452027
Le Macchiole Bolgheri Rosso,1349.5000000000002,0.7935828084475732
Le Petit Cheval St Emilion,719.85,0.33331944155032295
Le Petit Haut Lafitte Brdx,1691.53,0.324256737982773
Le Petit Mout Roths 11 Pauil,2099.86,0.9520634708980599
Le Ragose Valpo Clsco 09,1630.9800000000007,0.20538571901556155
Le Val Grenache Rose,7835.869999999944,0.24997096684860265
Le Volte Red Toscana,666.77,0.33770265608830624
LeCompte Calvados 12 Yr Old,1049.85,0.8053436205172168
LeCompte Calvados 18 Yr Old,1689.8700000000001,0.7754146768686349
LeCompte Calvados 5 Yr Old,2015.64,0.8016014764541288
Leaf Vodka Alaskian Glacial,6230.789999999961,0.6562329977418574
Leblon Cedilla Acai Liqueur,89.97,0.733355562965433
Lee Family Farm Albarino Mon,1313.2700000000004,0.8462311634317391
Lee Family Farm Rio Tinto S,730.5699999999999,0.2989583475916064
Leese Fitch Svgn Bl,533.5400000000001,0.15320313378565817
Leese-Fitch Chard,843.28,0.24011004648515324
Leese-Fitch Merlot,179.84,0.047153024911031974
Leflaive Macon Verze,6010.329999999993,0.14693535962251555
Legacy Red Alexander Valley,1377.74,0.7661387489656974
Legaris Crianza Ribera del,94.74000000000001,0.3242558581380622
Legend of the Vine Cab Svgn,783.38,0.3377926421404682
Leoville Poyfre St Julien 09,1847.94,0.7762914380337024
Lepanto Solera Gran Reserva,783.84,0.878253214941825
Leroux Apple Schnapps,29.96,0.23097463284379177
Leroux Cherry Brandy,95.88000000000001,0.21902377972465595
Leroux Polish Blackberry Bdy,422.53000000000014,0.013040494166095092
Les Dauphins Cotes du Rhone,486.1500000000001,0.5779080530700402
Les Embruns Rose,1104.15,0.5491916859122402
Les Fiefs de Lagrange 11 Jul,494.85,0.540264726684854
Les Hauts Calas Chinian 14,1478.5200000000011,0.26905283662040486
Les Hauts de Lagarde Blanc,688.4700000000003,0.07598007175330829
Les Lauzeraies Tavel,637.4200000000003,0.2410341689937565
Les Pasquets Entre Deux Mers,789.2100000000003,0.8386994589526237
LiDestri Red Sangria,4351.1599999999635,0.1919097436085937
LiDestri Spicy Bloody Mary,71.92,0.02558398220244721
LiDestri White Sangria,197.78000000000006,0.09748205076347483
Liberty Creek Cab Svgn Tetra,432.71,0.3377550784590141
Liberty Creek Merlot Tetra P,85.24000000000001,0.12998592210229953
Liberty Creek Pink Moscato,215.73000000000005,0.2794697075047515
Liberty Creek Prem RSV Merlo,407.4900000000001,0.2502392696753297
Liberty Creek Vyd Pnt Noir,231.70999999999998,0.02119028095464144
Liberty Crk Pnt Grigio,35.88,0.32107023411371244
Liberty Crk Prm RSV Wh Znfdl,1733.8300000000008,0.3008541783219815
Liberty Crk Vyd Pnt Grigio,990.7300000000002,0.32042029614526696
Liberty School Cuvee Red CC,118.83,0.5415299166877051
Licor 43 Liqueur Gift Pack,2534.679999999999,0.3566051730395945
Lila Rose 4 Pk Cans,65.94,0.3375796178343949
Lila Svgn Bl 4 Pk Cans,2198.000000000001,0.33883985441310255
Lillet Rose French Aperitif,1277.2900000000004,0.14600443125680182
Lima Loureiro Vino Verde DOC,1640.400000000001,0.4166057059253843
Lincourt Courtney's Chard,461.5800000000001,0.7634212920837126
Lindemans Bin 90 Moscato,2377.139999999998,0.3900653726747264
Lindemans Bin 99 Pnt Nr,5577.239999999953,0.3162388564953225
Lindemans Cawarra Shiraz/Cab,3480.419999999998,0.2701570500112049
Line 39 Merlot,211.79000000000005,0.0810708720902783
Linkwood 15 Yr Old Sngl Malt,4719.409999999994,0.8808304427883993
Lions de Suduiraut Sauternes,2050.9200000000005,0.9006104577457922
Liquore Strega,353.88000000000005,0.2536453034927095
Little Black Dress Divalicio,5899.6599999999435,0.3335954953336227
Little Black Dress Pnt Grigi,163.83999999999997,0.21484374999999997
Little Penguin Cab Svgn Ausl,2267.7300000000014,0.22181212049053514
Little Penguin Merlot Ausl,7275.089999999933,0.32236852052688797
Little Yering Pnt Nr Yarra V,719.52,0.32421614409606403
Live-A-Little Ravishing Red,1582.56,0.3421292083712465
Live-A-Little Wicked White,791.28,0.31938125568698805
Livingston Cab Svgn Cal,157.85999999999999,0.7086025592296972
Livingston Chablis Blush Ca,2623.690000000001,0.227326488773521
Livingston Chianti Cal,153.79999999999998,0.10858257477243148
Livingston Clrs Pnt Grigio,255.67999999999998,0.27487484355444297
Livingston Clrs Red Rose,497.37000000000006,0.3109355208396165
Livingston Clrs Rhine Calif,350.4600000000001,0.8764480967870798
Livingston Rhine Calif,465.41,0.34341763176554
Livingston Sangria Natural,569.2800000000002,0.31418634064080947
Livingston Wh Znfdl Cal,341.5700000000001,0.27227215504874575
Livio Felluga Pinot Grigio,847.6400000000001,0.5687791987164363
Livon Pnt Grigio,4789.849999999981,0.27034875831184424
Llopart Rose Cava Brut Rsva,4800.039999999996,0.5810534912209062
Llord's Orange Curacao,1880.860000000001,0.25238454749423184
Llord's Peach,227.62,0.29452596432650907
Lobstah White,1108.9500000000005,0.683439289417918
Lobster & Shrimp Muscadet,8856.769999999917,0.5929396382654131
Locations CA Red,3934.359999999991,0.30782134832602853
Locations OR Red,4534.109999999987,0.13622739633577233
Lock & Key Meritage,779.4000000000003,0.3148575827559664
Loimer Lois Gruner Veltliner,4834.6499999999805,0.3545303176031334
Lokoya Diamond Mtn Cab Svgn,974.97,0.3377334687221145
Lokoya Howell Mtn Cab Svgn,1949.94,0.006600203083171734
Lokoya Mt Veeder Cab Svgn,3574.8900000000003,0.13420552800226032
Lokoya Spring Mtn Cab Svgn,4549.86,0.35065694329056274
Lombardo Marsala Ambra Dry,97.13000000000001,0.2537835890044271
Long Lake Cab Svgn Cal,209.64999999999998,0.05442404006677782
Looking Glass Cab Svgn,39.48,0.3100303951367781
Looking Glass Wh Znfdl,39.48,0.3100303951367781
Lost Angel Moscato,779.2200000000001,0.18803418803418812
Lot No 40 Canadian Rye,3299.4199999999973,0.9214377072333925
Louis Jadot Chmble-Musgny 11,99.98,0.655131026205241
Louis Jadot Nuits St Geo 11,899.88,0.3464461928257101
Louis Latour 13 Pnt Nr Bourg,167.88,0.3330950679056469
Louis M Martini Cab Svgn,7479.370000000001,0.3498997910251801
Louis de Grenelle Rose,734.5100000000001,0.2100856353215069
Loukatos Mastic Liqueur,485.73000000000013,0.5097276264591442
Loukatos Retsina,6316.339999999949,0.5435552867641664
Loukatos Tsipouro Brandy,139.93,0.3649681983849068
Love Lane Carmenere,2897.329999999989,0.07792346746832111
Love Lane Svgn Bl,4360.129999999984,0.06729615860077176
Love Oregon Pnt Nr,659.6100000000001,0.11863070602325648
Love Oregon Rsl,978.3400000000003,0.5204121266635322
Lower East Side Cab Svgn,3908.879999999997,0.6020317840404409
Lucano Amaro,2188.5400000000004,0.7118170104270427
Lucano Limencello,945.1400000000004,0.6968068222697167
Lucanto Montepulciano d'Abru,577.6600000000001,0.5163937264134613
Luce Brunello Montalcino 10,2183.79,0.31974228291181844
Luce Della Vite Lucente Tosc,7218.509999999986,0.452490888008743
Luce Della Vite Toscana,2199.7799999999997,0.5946594659465947
Lucienne Doctor's Vyd Pnt Nr,767.8399999999999,0.34354813502813086
Lucky Duck Cab Svgn,90.96,0.31134564643799467
Lucky Duck Moscato,227.39999999999995,0.22568161829375527
Lucky Duck Riesling,125.07000000000004,0.27176781002638545
Lugny Macon Vllgs Vielle Rsv,191.88,0.3289555972482802
Luiano Ottantuno Chianti,3197.2199999999984,0.6858051682399082
Luiano Rosato,385.00000000000006,0.5340963156877558
Luigi Bosca Chard,4748.15999999998,0.04475839061867802
Luigi Bosca Los Miradores Ma,1033.6200000000001,0.2904549060583194
Luigi Bosca Malbec 13,1329.3000000000002,0.3050778605280975
Luigi Bosca Malbec SV DOC,418.8300000000001,0.1427548169901871
Luigi Bosca RSV Cab Svgn,9960.349999999939,0.2587007484676693
Luigi Bosca de Sangre,2899.7699999999945,0.17267921248926485
Luna di Luna Prosecco,1495.1200000000006,0.29177591096366867
Lustau Pedro Ximenez San Emi,107.96,0.33345683586513525
Luxardo Amaretto di Saschira,349.86,0.4413765506202481
Luxardo Angioletto Hazelnut,1258.2000000000005,0.7849308536003816
Luxardo Sambuca Dei Cesari,299.88,0.22488995598239295
Luxury Edition Pnt Nr Rose S,623.5200000000002,0.3464203233256353
Luxury Edition Prosecco,740.4300000000002,0.33333333333333354
Luzon Jumilla Red,2275.3199999999974,0.20398009950248644
Lynch Bages 09 Pauillac,2619.96,0.662162781111162
Lyrarakis Assyrtiko,431.72999999999996,0.0927663122785073
Lyrarakis Okto Syrah Blend,9190.00999999994,0.26864932682336157
Lyrarakis Okto White,959.4,0.34208880550343956
Lyric by Etude Pnt Nr,2204.4500000000003,0.29304815260042194
M & R Bianco Vermouth,964.2100000000006,0.21855197519212666
M & R Sparkling Rose,8902.209999999925,0.4291776985714731
M Chiarlo 10 Chiarlo Rosso,8401.589999999971,0.3310337686080827
M Chiarlo Barolo Cerequio,879.89,0.6458193637841094
M Chiarlo Gavi Wh,1208.9000000000008,0.9939366366117959
M D 20/20,8993.459999999986,0.27779186208644946
M D 20/20 Coco Loco,2090.760000000001,0.17938931297709923
M D 20/20 Habanero Lime Arit,2433.9000000000005,0.2204116849500797
M Lynch Bordeaux Blanc Grave,3858.4499999999853,0.5501742927859615
M Lynch Bordeaux Rouge Medoc,7370.089999999946,0.8034433772179158
M Molitor Spatlese Mosel,3944.529999999992,0.35018874238502296
MSH Cellars Svgn Bl Napa Vly,1918.4000000000005,0.7346643035863221
MU Creamy Vanilla Latte,142.89000000000001,0.24753306739449937
Ma Terr Aglianico Vulture,167.88,0.3195139385275197
MacGavin's Highland Scotch,2500.6099999999988,0.9684956870523591
MacMurray Ranch Selct Pnt Nr,3289.23,0.2865564281001937
Macchia Mischievous Znfdl Lo,5247.4999999999945,0.19977131967603523
Mad Dogs & Englishmen Jumil,279.80000000000007,0.976661901358113
Madria Sangria Moscato,1306.3300000000008,0.24489777854179318
Madrigal Petite Sirah,6897.939999999972,0.9524263765703962
Magellan Gin,1481.4300000000003,0.319036336512694
Maggio Cab Svgn,333.66,0.13253012048192778
Maggio Chardonnay,131.88,0.3375796178343949
Maggy Hawk Afleet Pnt Nr,1924.65,0.30907957290936033
Maipe Malbec Mendoza,6970.869999999941,0.377248463965038
Maison L'Envoye The Attache,3772.979999999994,0.6732026143790845
Maison L'Envoye Two Messenge,4574.2399999999925,0.6859806219175202
Malamatina Retsina,4967.549999999974,0.31095409205744934
Malibu Cosmo Light RTD,610.5900000000001,0.665372836109337
Malibu Island Spiced Rum,587.0300000000002,0.6582116757235577
Malibu Mango Rum,3354.019999999997,0.028064829667084904
Malibu Peach Sparkler RTD,5284.729999999969,0.785309750923887
Malibu Red,8970.829999999954,0.7043517712407866
Malibu Rum Sparkler RTD,7117.889999999947,0.7651214053602946
Manabito Ginjo Sake,5652.989999999978,0.39173428574966285
Manero Rosso di Toscana IGT,167.88,0.32880629020729085
Manifesto! Cab Svgn,675.48,0.2293480191863563
Manifesto! Chard No Cst,4548.939999999983,0.9506302567191476
Manifesto! Svgn Bl,131.88,0.3284804367606915
Manischewitz Cream Peach,119.76,0.33266533066132264
Manischewitz Cream White Cnd,1839.890000000001,0.17446151672110885
Manon Rose de Provence,1682.8400000000006,0.5477434707715918
Mantane Primitivo Puglio,6205.779999999978,0.40052660584164845
Manteo Red Blend Sonoma Cnty,407.76,0.34196586227192466
Mapple Jack Liquer,4144.839999999987,0.8330454251551321
Mapuche Svgn Blanc,833.2800000000001,0.3873847926267282
Marcarini Barolo Brunate,1979.67,0.24769279728439594
Marcel Lapierre Morgon,2443.0599999999977,0.7528836786652802
Marchesi Barolo Cannubi 11,2203.7099999999996,0.24941122016962294
Marchesi Barolo Ruvei B Alba,179.9,0.11550861589772096
Marchesi Bassini Chianti Rsv,413.64,0.3333333333333333
Marchesi Bassini Sangiovese,359.64,0.34634634634634637
Marchesi Di Barolo Sbirolo N,227.88,0.34649815692469726
Marchesi di Barolo Barbaresc,986.79,0.07244702520293073
Marcus James Malbec Mendoza,9518.179999999895,0.34029089594859063
Marcus James Rsl,223.72000000000003,0.15519399249061336
Margaritaville Coconut,999.8100000000003,0.15928026325001768
Margaritaville Island Lime,507.1500000000002,0.08587202997140929
Margaritaville Tangerine Teq,376.74,0.6448479057174709
Marie Brizard Anisette,159.92000000000002,0.2186093046523262
Marietta Clrs Angeli Cuvee,4588.2199999999875,0.10624599517895571
Marina Cvetic Mntlcno Abruzo,1043.64,0.5906634471656893
Mark West Pnt Nr Santa Lucia,409.7200000000001,0.9418627355267012
Mark West Pnt Nr Willamette,607.7400000000001,0.10968506269128257
Marques de Caceres Albarino,6843.70999999995,0.3246937698996547
Marques de Grinon 10 Cab Svg,999.7500000000001,0.8378394598649662
Marquis d Gelida Brut Rsv,2903.3299999999967,0.8421192217212646
Marquis de Calon St Estephe,927.6800000000001,0.7548723697826837
Marquis de Chasse Red Gines,205.82,0.6140316781653873
Martinelli Belle Vigna Pnt N,4171.929999999995,0.03318128540028128
Martinelli Bondi Home Pnt Nr,6110.029999999998,0.515203689670918
Martinelli Vellu Ranch Znfdl,2483.5399999999986,0.8213195680359486
Marzadro Le Diciotto Lune,4179.2399999999925,0.8614819919411182
Mas Alta Black Slate Priorat,611.64,0.7716303708063567
Mas Belles Eaux Les Cot Roug,50.97,0.0977045320776927
Mas Carlot Grenache Syrah,831.36,0.012702078521939887
Mas De Daumas Gassac 15 Rose,5109.159999999982,0.16133963312951313
Mas Doix 12 Salanques Priora,2099.4,0.06053158045155766
Mas Donis Montsant Old Vines,9963.879999999916,0.4449049968486132
Mas la Chevaliere Chard,359.64,0.3103103103103102
Mas la Chevaliere Rose,1896.540000000001,0.30551425226992346
Masi Bonacosta Valpolicella,2863.2199999999993,0.3451498662345191
Masi Campo Torbe Amarone 00,3719.6899999999982,0.03871021509856939
Masi Campolongo di Torbe Ama,2793.7799999999997,0.32114196536592
Masi Masianco Pnt Grg/Verd,9605.52999999993,0.4091944952542918
Masi Mazzano Amarone 03,4199.719999999999,0.08305315592468064
Masi Modello Delle Venezie,7185.269999999937,0.3226768096397153
Masi Passo Doble,6650.399999999946,0.38440845663418277
Masi Serego Alighieri Vaio A,1763.72,0.7198875104891933
Masi Tupungato Corbec,167.88,0.3195139385275197
Maso Canali Pnt Grigio Coll,2469.940000000001,0.30242030170773376
Massenez Creme de Cassis,1781.1900000000005,0.36895558587236654
Masseria Prosecco,959.04,0.14414414414414403
Massolino Barbera D'Alba,5343.029999999978,0.8382341106076509
Massolino Barolo Margheria,2441.629999999999,0.722316649123741
Massolino Barolo Parussi,989.85,0.9099055412436228
Massolino Barolo Serralunga,7878.029999999983,0.3374016092855688
Massolino Dolcetto D'Alba,3890.7099999999946,0.7666441343610803
Master's London Dry Gin,4528.48999999999,0.8570384388615186
Mastersons 10 Yr Old Rye,1679.79,0.824918591014353
Mastroberardino Radici Taura,934.83,0.039568691633772995
Matanzas Creek Chard Sonoma,543.7900000000001,0.6396403023225877
Matanzas Creek Merlot Sonoma,1188.5300000000002,0.49911234886792943
Mateus Rose,6848.58999999997,0.3627175175375182
Matua Rose Wine,6235.83999999998,0.30730262482680537
Mayfair London Dry Gin,411.82000000000005,0.8786362974114904
Maynard's 10 Yr Tawny Port,9615.18999999994,0.08811058335820174
Mayu Pedro Ximenez,9534.65999999994,0.5633153148617752
Maz Caz Rouge,575.64,0.3195747342088805
Mazzei Castello Font Gr Slzn,1151.76,0.01323192331735779
Mazzei Siepi,3059.6399999999985,0.7716986312115149
Mazzei Zisola Notto Rosso,1367.2800000000002,0.5851764086361243
McCormick Blended Whiskey,9491.580000000004,0.22578116604401036
McCormick Cherry Vodka,188.73000000000002,0.6507709426164362
McCormick Gin,3375.269999999992,0.3269990252631624
McCormick Gold Label Bourbon,3995.28999999999,0.2782951925892724
McCormick Gold Rum,524.2500000000001,0.28999523128278504
McCormick Irish Cream Liquer,545.4800000000001,0.13109554887438601
McCormick Long Island Iced,8248.199999999933,0.2069687931912339
McCormick Scotch,494.0700000000001,0.40020644847896053
McCormick Silver Rum,5550.059999999966,0.3137479594815155
McCormick Triple Sec,3112.1999999999944,0.30261872630293546
McManis Barbera Jamie Lynn,113.91,0.2278114300763761
McManis Petite Sirah Cal,1061.13,0.34443470639789653
McManis River Jct Chard Cal,617.46,0.37994364007385106
McWilliams Hanwood Cab Svgn,945.7200000000001,0.6698600008459163
McWilliams Hanwood Est Chard,2369.61,0.6033566705069612
McWilliams Hanwood Shiraz,9988.459999999895,0.3802648256087466
Meander Cab Svgn Napa Vly,8458.629999999986,0.21607163334960716
Meletti Amaro,35.98,0.2001111728738187
Melini Orvieto Clsc Orzalume,159.8,0.5862327909887359
Menage a Trois Merlot,155.88,0.3333333333333333
Mer Soliel Reserve Chard SB,441.74000000000007,0.05138769411871246
Mercat Brut Nature,314.79,0.5392166206042123
Mercer Cab Svgn,1059.4700000000003,0.23490046910247592
Mercer Canyons Chard,2277.77,0.25078036851833146
Mercer Canyons Red,546.24,0.3481985940246046
Mercer Canyons Rsl,167.88,0.35096497498213014
Mercer Merlot,1739.1300000000003,0.5490848872712218
Mercer Pnt Gris,89.92999999999999,0.7564772600911821
Meridian Pnt Grigio Cal,131.88,0.3375796178343949
Merieau 12 Les Hex PN VdP,506.61000000000007,0.13345571544185875
Merieau 13 Bois Jacou Gamay,2520.0599999999963,0.7406252232089708
Merieau L'Arpent des Vaudons,1675.710000000001,0.8397932816537469
Merlo Family Vyds Pnt Nr,431.76,0.3418565869927737
Mermelada Sassy Red,23.98,0.34195162635529613
Merriam Cab Franc Windacre V,594.83,0.8052384714960577
Merriam Cuvee Pnt Nr RRV,574.77,0.6634479878908085
Merriam Jones Vyd Cab Franc,4246.819999999994,0.23609665585072978
Merriam Merlot RRV,8952.569999999963,0.13267363449824623
Merriam Vyds Rose of Pnt Nr,7836.079999999975,0.6938469234617299
Merry Irish Cream Liqueur,35.97,0.7353350013900473
Merum Monastrell Jumilla,455.62,0.1635134541942847
Metaxa 5 Star,1868.8900000000006,0.7222950521432508
Metcalfe's Raspberry Liqueur,3388.87,0.866433353890825
Metze's Slct Indiana Bourbon,8848.819999999989,0.35817205005865105
MezzaCorona Pnt Nr Dolomiti,6089.139999999951,0.4416814197078686
Mia Dolcea Pink Moscato,143.88,0.35446205170975814
Mica Cab Svgn,9008.679999999988,0.5899143936736563
Michael David Chard,6523.919999999963,0.29200542005419655
Michel Chapoutier Vigne Rose,6987.629999999973,0.3348588863462979
Michele Chiarlo Arneis,1141.3000000000002,0.8432664505388592
Michter's 20 YO Bourbon,2699.95,0.24811570584640452
Midnight Moon Peach,7850.779999999957,0.6483202942892278
Milbrandt Traditions Cab Svg,5382.289999999971,0.2987148592885145
Mile Marker Pnt Gris,671.5200000000001,0.32880629020729096
Mile Marker Pnt Nr,8094.189999999961,0.37243874927571213
Milestone Chard,3117.969999999985,0.4361331250781733
Milestone Red,3993.079999999978,0.40067316457471125
Mimosa by St Clair Winery,335.76,0.673338098641887
Miner Chard Napa,1979.3400000000004,0.9003203087897986
Miodula Honey Vodka,7325.169999999969,0.7253114944772602
Miolo  Lote 43,359.88,0.0261753917972658
Mionetto IL Lambrusco Sprklg,167.88,0.3152251608291637
Mionetto IL Moscato,747.0600000000004,0.27266886193880063
Mionetto Il Prosecco Veneto,1574.0300000000002,0.24387718150225857
Mionetto Il Spriz,1668.3300000000008,0.8385391379403357
Mirafiore Dolcetto D'Alba,679.6800000000002,0.8376883239171374
Mirassou Sunset Red,1334.3300000000008,0.3537805490395932
Mitolo Jester McLaren Shiraz,1087.3200000000004,0.905087738660192
Moillard Ch D'Eau Pnt Nr,351.7700000000001,0.18716775165591173
Moillard Ch d'Eau VDP Rose,2230.599999999999,0.776669954272393
Mojoshot Blue Lagoon RTD,316.8000000000006,0.970044191919192
Mollydooker Blue Eyed Boy,1839.5900000000001,0.33898314298294735
Mollydooker Carnival of Love,8733.969999999988,0.1769321396798923
Mollydooker Enchanted Path,2319.709999999999,0.7289833642998477
Mollydooker Gigglepot Cab Sv,479.88,0.25506376594148533
Mollydooker Maitre D Cab Svg,7978.929999999978,0.3089800261438543
Mollydooker Scooter Merlot,6681.289999999976,0.42233909918593365
Mollydooker The Boxer Shiraz,8862.579999999982,0.34614976677220277
